"Priors"               
p 0.1181227103 0.1087049298 0.0645672455 0.1337142096 0.1802403643 0.1082206256 0.102470872 0.1839590429       
               
"Mu"               
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0.0045 0.0008 0.0107 -0.0001 -0.0021 0.0026 -0.0036 0.0033 0.0146 0.0044 -0.0075 0 0 0.0315 -0.0411
s -0.0065 -0.0023 -0.0168 0 0.0031 -0.0046 0.0059 -0.0051 -0.0207 -0.0092 0.0096 0 0 -0.0411 0.0555
               
"Sigma5"               
s 0.0102 0.0172 -0.0115 0.0005 -0.0019 0.0058 -0.0088 0.0046 0.0272 -0.0014 0.0002 0 0 -0.0006 0.0001
s 0.0172 0.0483 -0.0306 0.0013 -0.0032 0.0108 -0.0176 0.0078 -0.0072 0.0658 0.0033 0 0 -0.0086 0.0108
s -0.0115 -0.0306 0.0267 -0.001 -0.0057 0.0165 -0.0249 0.0135 0.0017 0.0745 0.0025 0 0 -0.0012 0.0005
s 0.0005 0.0013 -0.001 0.0002 -0.0002 0.0005 -0.0006 0.0003 -0.0002 0.0022 0.0002 0 0 -0.0003 0.0005
s -0.0019 -0.0032 -0.0057 -0.0002 0.0009 -0.002 0.0028 -0.0015 -0.0008 -0.0076 -0.0001 0 0 -0.0004 0.0006
s 0.0058 0.0108 0.0165 0.0005 -0.002 0.0063 -0.0086 0.0045 0.0021 0.0248 0.001 0 0 -0.0005 0
s -0.0088 -0.0176 -0.0249 -0.0006 0.0028 -0.0086 0.0135 -0.0068 0.0004 -0.0419 -0.0015 0 0 0.0024 -0.0025
s 0.0046 0.0078 0.0135 0.0003 -0.0015 0.0045 -0.0068 0.0039 0.0013 0.0184 0.0006 0 0 0.0003 -0.0008
s 0.0272 -0.0072 0.0017 -0.0002 -0.0008 0.0021 0.0004 0.0013 0.2126 0.0262 0.0101 0 0 0.0144 -0.0226
s -0.0014 0.0658 0.0745 0.0022 -0.0076 0.0248 -0.0419 0.0184 0.0262 0.0306 0.0037 0 -0.0001 -0.0227 0.0292
s 0.0002 0.0033 0.0025 0.0002 -0.0001 0.001 -0.0015 0.0006 0.0101 0.0037 0.0031 0 0 -0.0031 0.0044
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 -0.0001 0 0 0 0 -0.0001
